stature__player_name,stature__height_inches,stature__weight_lbs,stature__wingspan_in,player,ath__player_name,ath__player_id,ath__athleticism_score,ath__athleticism_source,ath__position,shot__player_id,shot__player_name,shot__team,shot__total_fga,shot__freq_rim,shot__freq_paint,shot__freq_mid,shot__freq_corner3,shot__freq_atb3,shot__freq_three,shot__freq_rim_plus_paint,shot__rim_fg_pct,shot__mid_fg_pct,shot__corner3_pct,shot__atb3_pct,port__player_id,port__player_name,port__team,port__position,port__portability_score,port__portability_source,port__age,port__mp,pass__player_name,pass__team,pass__position,pass__minutes,pass__passer_rating,pass__passing_score,usage__player_name,usage__team,usage__pos,usage__mp,usage__usg_pct,usage__offensive_load,usage__box_creation,usage__creation_score
,,,,1630541,,,,,,1630541.0,Moses Moody,GSW,568.0,0.198943661971831,0.153169014084507,0.0545774647887323,0.2253521126760563,0.3679577464788732,0.5933098591549296,0.352112676056338,0.7256637168141593,0.1612903225806451,0.4296875,0.3397129186602871,1630541.0,Moses Moody,,G,5.9,provided_list,23.0,1649.0,,,,,,,,,,,,,,
,,,,1630543,,,,,,1630543.0,Isaiah Jackson,IND,23.0,0.9130434782608696,0.0869565217391304,0.0,0.0,0.0,0.0,1.0,0.6190476190476191,0.0,0.0,0.0,1630543.0,Isaiah Jackson,,F,5.0,default_5.0,,,,,,,,,,,,,,,,
,,,,1630544,,,,,,1630544.0,Tre Mann,CHA,161.0,0.3229813664596273,0.1987577639751552,0.1055900621118012,0.093167701863354,0.2795031055900621,0.3726708074534161,0.5217391304347826,0.4423076923076923,0.4117647058823529,0.4,0.4,1630544.0,Tre Mann,,G,3.2,provided_list,24.0,319.0,,,,,,,,,,,,,,
,,,,1630545,,,,,,1630545.0,Terrence Shannon Jr.,MIN,114.0,0.4210526315789473,0.2368421052631578,0.0701754385964912,0.1842105263157894,0.087719298245614,0.2719298245614035,0.6578947368421053,0.6875,0.125,0.3809523809523809,0.3,1630545.0,Terrence Shannon Jr.,,G-F,5.2,provided_list,25.0,339.0,,,,,,,,,,,,,,
,,,,1630548,,,,,,1630548.0,Johnny Juzang,UTA,475.0,0.1136842105263157,0.1557894736842105,0.0694736842105263,0.271578947368421,0.3894736842105263,0.6610526315789473,0.2694736842105263,0.6666666666666666,0.4848484848484848,0.4108527131782946,0.3513513513513513,1630548.0,Johnny Juzang,,G,6.0,provided_list,24.0,1270.0,,,,,,,,,,,,,,
,,,,1630549,,,,,,1630549.0,Day'Ron Sharpe,BKN,317.0,0.5993690851735016,0.2176656151419558,0.0410094637223974,0.0410094637223974,0.1009463722397476,0.1419558359621451,0.8170347003154574,0.6210526315789474,0.6153846153846154,0.3846153846153846,0.1875,1630549.0,Day'Ron Sharpe,,C,3.1,provided_list,24.0,907.0,,,,,,,,,,,,,,
,,,,1630550,,,,,,1630550.0,JT Thor,WAS,59.0,0.288135593220339,0.1864406779661017,0.1694915254237288,0.1864406779661017,0.1694915254237288,0.3559322033898305,0.4745762711864407,0.7058823529411765,0.4,0.0909090909090909,0.5,1630550.0,JT Thor,,F,0.1,provided_list,23.0,249.0,,,,,,,,,,,,,,
,,,,1630551,,,,,,1630551.0,Justin Champagnie,WAS,411.0,0.3722627737226277,0.1338199513381995,0.024330900243309,0.1557177615571776,0.3114355231143552,0.4671532846715328,0.5060827250608273,0.7254901960784313,0.5,0.359375,0.3984375,1630551.0,Justin Champagnie,,G-F,2.6,provided_list,24.0,1340.0,,,,,,,,,,,,,,
,,,,1630552,,,,,,1630552.0,Jalen Johnson,ATL,542.0,0.4077490774907749,0.2601476014760147,0.0719557195571955,0.081180811808118,0.1752767527675277,0.2564575645756458,0.6678966789667896,0.7194570135746606,0.358974358974359,0.3181818181818182,0.3157894736842105,1630552.0,Jalen Johnson,,F,5.4,provided_list,24.0,1284.0,,,,,,,,,,,,,,
,,,,1630553,,,,,,1630553.0,Keon Johnson,BKN,779.0,0.2836970474967907,0.1476251604621309,0.0539152759948652,0.1566110397946084,0.355584082156611,0.5121951219512195,0.4313222079589217,0.5429864253393665,0.4285714285714285,0.319672131147541,0.3140794223826715,1630553.0,Keon Johnson,,G,2.1,provided_list,23.0,1925.0,,,,,,,,,,,,,,
,,,,1630556,,,,,,1630556.0,Kessler Edwards,DAL,135.0,0.362962962962963,0.2,0.037037037037037,0.2074074074074074,0.1925925925925926,0.4,0.562962962962963,0.6530612244897959,0.2,0.3571428571428571,0.4615384615384615,1630556.0,Kessler Edwards,,F,9.3,provided_list,25.0,608.0,,,,,,,,,,,,,,
,,,,1630557,,,,,,1630557.0,Corey Kispert,WAS,565.0,0.2353982300884955,0.1575221238938053,0.0230088495575221,0.1008849557522123,0.4743362831858407,0.5752212389380531,0.3929203539823009,0.6842105263157895,0.1538461538461538,0.3684210526315789,0.3694029850746269,1630557.0,Corey Kispert,,F,5.6,provided_list,26.0,1602.0,,,,,,,,,,,,,,
,,,,1630558,,,,,,1630558.0,Davion Mitchell,MIA,476.0,0.3319327731092437,0.1722689075630252,0.0525210084033613,0.0903361344537815,0.3445378151260504,0.4348739495798319,0.5042016806722689,0.5886075949367089,0.28,0.4186046511627907,0.4024390243902439,1630558.0,Davion Mitchell,,G,5.9,provided_list,27.0,2027.0,,,,,,,,,,,,,,
,,,,1630559,,,,,,1630559.0,Austin Reaves,LAL,1037.0,0.1938283510125361,0.2324011571841851,0.0617164898746383,0.0665380906460945,0.4387656702025072,0.5053037608486017,0.4262295081967213,0.6915422885572139,0.40625,0.463768115942029,0.3692307692307692,1630559.0,Austin Reaves,,G,8.4,provided_list,27.0,2550.0,,,,,,,,,,,,,,
,,,,1630560,,,,,,1630560.0,Cam Thomas,BKN,454.0,0.1762114537444934,0.2048458149779735,0.1894273127753304,0.052863436123348,0.3744493392070485,0.4273127753303964,0.381057268722467,0.575,0.4883720930232558,0.25,0.3647058823529411,1630560.0,Cam Thomas,,G,5.4,provided_list,24.0,781.0,,,,,,,,,,,,,,
,,,,1630561,,,,,,1630561.0,David Duke Jr.,SAS,14.0,0.3571428571428571,0.1428571428571428,0.0714285714285714,0.3571428571428571,0.0714285714285714,0.4285714285714285,0.5,0.6,0.0,0.6,0.0,1630561.0,David Duke Jr.,,G,5.0,default_5.0,,,,,,,,,,,,,,,,
,,,,1630567,,,,,,1630567.0,Scottie Barnes,TOR,1063.0,0.2662276575729069,0.2803386641580432,0.1900282220131702,0.0385700846660395,0.2201317027281279,0.2587017873941674,0.5465663217309501,0.6466431095406361,0.396039603960396,0.3414634146341463,0.2649572649572649,1630567.0,Scottie Barnes,,F-G,5.8,provided_list,24.0,2134.0,,,,,,,,,,,,,,
,,,,1630568,,,,,,1630568.0,Luka Garza,MIN,105.0,0.3619047619047619,0.2285714285714285,0.0666666666666666,0.0285714285714285,0.3142857142857143,0.3428571428571428,0.5904761904761905,0.6842105263157895,0.2857142857142857,0.0,0.303030303030303,1630568.0,Luka Garza,,C,2.5,provided_list,27.0,219.0,,,,,,,,,,,,,,
,,,,1630570,,,,,,1630570.0,Trendon Watford,BKN,350.0,0.3742857142857143,0.34,0.0342857142857142,0.0685714285714285,0.18,0.2485714285714285,0.7142857142857143,0.6030534351145038,0.1666666666666666,0.2916666666666667,0.3492063492063492,1630570.0,Trendon Watford,,G-F,5.5,provided_list,25.0,913.0,,,,,,,,,,,,,,
,,,,1630572,,,,,,1630572.0,Sandro Mamukelashvili,SAS,281.0,0.298932384341637,0.1032028469750889,0.0249110320284697,0.1245551601423487,0.4448398576512455,0.5693950177935944,0.4021352313167259,0.7619047619047619,0.5714285714285714,0.2857142857142857,0.4,1630572.0,Sandro Mamukelashvili,,F-C,6.8,provided_list,26.0,681.0,,,,,,,,,,,,,,
,,,,1630573,,,,,,1630573.0,Sam Hauser,BOS,474.0,0.0675105485232067,0.0337552742616033,0.0569620253164556,0.2383966244725738,0.6012658227848101,0.8396624472573839,0.1012658227848101,0.71875,0.6296296296296297,0.4513274336283185,0.4035087719298245,1630573.0,Sam Hauser,,F,8.5,provided_list,28.0,1541.0,,,,,,,,,,,,,,
,,,,1630574,,,,,,1630574.0,Ariel Hukporti,NYK,31.0,0.7419354838709677,0.2580645161290322,0.0,0.0,0.0,0.0,1.0,0.7391304347826086,0.0,0.0,0.0,1630574.0,Ariel Hukporti,,C,1.2,provided_list,23.0,217.0,,,,,,,,,,,,,,
,,,,1630577,,,,,,1630577.0,Julian Champagnie,SAS,665.0,0.1894736842105263,0.0631578947368421,0.025563909774436,0.2285714285714285,0.4932330827067669,0.7218045112781954,0.2526315789473684,0.6349206349206349,0.4117647058823529,0.4078947368421052,0.3536585365853658,1630577.0,Julian Champagnie,,F,7.7,provided_list,24.0,1932.0,,,,,,,,,,,,,,
,,,,1630578,,,,,,1630578.0,Alperen Sengun,HOU,1143.0,0.42082239720035,0.4076990376202974,0.0927384076990376,0.0052493438320209,0.0734908136482939,0.0787401574803149,0.8285214348206474,0.6486486486486487,0.3773584905660377,0.3333333333333333,0.2261904761904762,1630578.0,Alperen Sengun,,C,4.5,provided_list,23.0,2395.0,,,,,,,,,,,,,,
,,,,1630579,,,,,,1630579.0,Jericho Sims,MIL,71.0,0.8450704225352113,0.1408450704225352,0.0140845070422535,0.0,0.0,0.0,0.9859154929577464,0.6833333333333333,1.0,0.0,0.0,1630579.0,Jericho Sims,,C,3.2,provided_list,27.0,632.0,,,,,,,,,,,,,,
,,,,1630581,,,,,,1630581.0,Josh Giddey,CHI,798.0,0.3195488721804511,0.2593984962406015,0.0726817042606516,0.0989974937343358,0.2481203007518796,0.3471177944862155,0.5789473684210527,0.5764705882352941,0.3275862068965517,0.3924050632911392,0.3686868686868687,1630581.0,Josh Giddey,,G,6.5,provided_list,23.0,2117.0,,,,,,,,,,,,,,
,,,,1630583,,,,,,1630583.0,Santi Aldama,MEM,648.0,0.2407407407407407,0.2067901234567901,0.0493827160493827,0.1388888888888889,0.3580246913580246,0.4969135802469135,0.4475308641975308,0.7307692307692307,0.40625,0.4,0.3620689655172414,1630583.0,Santi Aldama,,F-C,7.3,provided_list,25.0,1660.0,,,,,,,,,,,,,,
,,,,1630590,,,,,,1630590.0,Scotty Pippen Jr.,MEM,594.0,0.3265993265993266,0.2760942760942761,0.0286195286195286,0.0791245791245791,0.2878787878787879,0.367003367003367,0.6026936026936027,0.6185567010309279,0.3529411764705882,0.5106382978723404,0.3684210526315789,1630590.0,Scotty Pippen Jr.,,G,5.9,provided_list,25.0,1683.0,,,,,,,,,,,,,,
,,,,1630591,,,,,,1630591.0,Jalen Suggs,ORL,481.0,0.1746361746361746,0.1891891891891892,0.133056133056133,0.0748440748440748,0.41995841995842,0.4948024948024948,0.3638253638253638,0.7380952380952381,0.359375,0.4444444444444444,0.297029702970297,1630591.0,Jalen Suggs,,G,2.2,provided_list,24.0,1002.0,,,,,,,,,,,,,,
,,,,1630592,,,,,,1630592.0,Jalen Wilson,BKN,620.0,0.232258064516129,0.1661290322580645,0.0177419354838709,0.182258064516129,0.4,0.582258064516129,0.3983870967741935,0.6180555555555556,0.3636363636363636,0.336283185840708,0.3387096774193548,1630592.0,Jalen Wilson,,F,5.2,provided_list,25.0,2031.0,,,,,,,,,,,,,,
,,,,1630595,,,,,,1630595.0,Cade Cunningham,DET,1457.0,0.2498284145504461,0.3315030885380919,0.1310912834591626,0.0144131777625257,0.2704186684969115,0.2848318462594372,0.5813315030885381,0.5686813186813187,0.450261780104712,0.3809523809523809,0.3604060913705584,1630595.0,Cade Cunningham,,G,8.1,provided_list,24.0,2452.0,,,,,,,,,,,,,,
,,,,1630596,,,,,,1630596.0,Evan Mobley,CLE,906.0,0.4768211920529801,0.2317880794701986,0.0375275938189845,0.0529801324503311,0.1997792494481236,0.2527593818984547,0.7086092715231788,0.7615740740740741,0.2352941176470588,0.4166666666666667,0.3591160220994475,1630596.0,Evan Mobley,,C,5.7,provided_list,24.0,2167.0,,,,,,,,,,,,,,
,,,,1630598,,,,,,1630598.0,Aaron Wiggins,OKC,728.0,0.3296703296703296,0.1552197802197802,0.0494505494505494,0.1593406593406593,0.3049450549450549,0.4642857142857143,0.4848901098901099,0.6916666666666667,0.3888888888888889,0.3534482758620689,0.4009009009009009,1630598.0,Aaron Wiggins,,G,6.4,provided_list,27.0,1744.0,,,,,,,,,,,,,,
,,,,1630604,,,,,,1630604.0,E.J. Liddell,CHI,15.0,0.1333333333333333,0.2,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.3,1630604.0,E.J. Liddell,,F,5.0,default_5.0,,,,,,,,,,,,,,,,
,,,,1630611,,,,,,1630611.0,Gui Santos,GSW,179.0,0.2905027932960894,0.1229050279329608,0.0111731843575419,0.217877094972067,0.3519553072625698,0.5698324022346368,0.4134078212290503,0.75,1.0,0.3846153846153846,0.3015873015873015,1630611.0,Gui Santos,,F,6.1,provided_list,23.0,762.0,,,,,,,,,,,,,,
,,,,1630623,,,,,,1630623.0,Tyson Etienne,BKN,52.0,0.1153846153846153,0.0192307692307692,0.0192307692307692,0.2692307692307692,0.5769230769230769,0.8461538461538461,0.1346153846153846,0.3333333333333333,1.0,0.4285714285714285,0.2333333333333333,1630623.0,Tyson Etienne,,G,0.6,provided_list,26.0,151.0,,,,,,,,,,,,,,
,,,,1630625,,,,,,1630625.0,Dalano Banton,POR,507.0,0.3175542406311637,0.1873767258382643,0.0571992110453648,0.0946745562130177,0.3392504930966469,0.4339250493096647,0.504930966469428,0.5527950310559007,0.3103448275862069,0.3958333333333333,0.3081395348837209,1630625.0,Dalano Banton,,F,2.6,provided_list,26.0,1120.0,,,,,,,,,,,,,,
,,,,1630631,,,,,,1630631.0,Jose Alvarado,NOP,521.0,0.1516314779270633,0.2149712092130518,0.0403071017274472,0.1228406909788867,0.4683301343570057,0.5911708253358925,0.3666026871401152,0.5443037974683544,0.4285714285714285,0.359375,0.360655737704918,1630631.0,Jose Alvarado,,G,5.0,provided_list,27.0,1366.0,,,,,,,,,,,,,,
,,,,1630639,,,,,,1630639.0,A.J. Lawson,TOR,190.0,0.3631578947368421,0.0894736842105263,0.0157894736842105,0.1894736842105263,0.3421052631578947,0.531578947368421,0.4526315789473684,0.5652173913043478,0.3333333333333333,0.3055555555555556,0.3384615384615385,1630639.0,A.J. Lawson,,G,1.3,provided_list,25.0,486.0,,,,,,,,,,,,,,
,,,,1630643,,,,,,1630643.0,Jay Huff,MEM,305.0,0.2590163934426229,0.0557377049180327,0.0327868852459016,0.1639344262295081,0.4885245901639344,0.6524590163934426,0.3147540983606557,0.810126582278481,0.3,0.36,0.4161073825503356,1630643.0,Jay Huff,,C,8.1,provided_list,27.0,748.0,,,,,,,,,,,,,,
,,,,1630644,,,,,,1630644.0,Mac McClung,ORL,2.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1630644.0,Mac McClung,,G,5.0,default_5.0,,,,,,,,,,,,,,,,
,,,,1630649,,,,,,1630649.0,Stanley Umude,MIL,26.0,0.1153846153846153,0.1923076923076923,0.1153846153846153,0.3846153846153846,0.1923076923076923,0.5769230769230769,0.3076923076923077,0.6666666666666666,0.0,0.2,0.2,1630649.0,Stanley Umude,,G,5.0,default_5.0,,,,,,,,,,,,,,,,
,,,,1630658,,,,,,1630658.0,Colin Castleton,TOR,98.0,0.3979591836734694,0.4285714285714285,0.010204081632653,0.1122448979591836,0.0510204081632653,0.1632653061224489,0.826530612244898,0.6923076923076923,0.0,0.1818181818181818,0.0,1630658.0,Colin Castleton,,C,3.3,provided_list,25.0,432.0,,,,,,,,,,,,,,
,,,,1630679,,,,,,1630679.0,Ethan Thompson,,,,,,,,,,,,,,1630679.0,Ethan Thompson,,G,5.0,default_5.0,,,,,,,,,,,,,,,,
,,,,1630692,,,,,,1630692.0,Jordan Goodwin,LAL,144.0,0.1875,0.2569444444444444,0.0833333333333333,0.2291666666666666,0.2430555555555555,0.4722222222222222,0.4444444444444444,0.5185185185185185,0.4166666666666667,0.3939393939393939,0.3714285714285714,1630692.0,Jordan Goodwin,,G,3.1,provided_list,27.0,543.0,,,,,,,,,,,,,,
,,,,1630695,,,,,,1630695.0,Micah Potter,UTA,135.0,0.1851851851851851,0.0814814814814814,0.0074074074074074,0.4296296296296296,0.2962962962962963,0.725925925925926,0.2666666666666666,0.76,1.0,0.3275862068965517,0.3,1630695.0,Micah Potter,,C,4.7,provided_list,27.0,705.0,,,,,,,,,,,,,,
,,,,1630696,,,,,,1630696.0,Dru Smith,MIA,61.0,0.2295081967213114,0.2459016393442623,0.0327868852459016,0.180327868852459,0.3114754098360656,0.4918032786885246,0.4754098360655737,0.7142857142857143,0.0,0.6363636363636364,0.4736842105263157,1630696.0,Dru Smith,,G,8.4,provided_list,28.0,268.0,,,,,,,,,,,,,,
,,,,1630699,,,,,,1630699.0,MarJon Beauchamp,NYK,65.0,0.2307692307692307,0.123076923076923,0.2,0.1538461538461538,0.2923076923076923,0.4461538461538462,0.3538461538461538,0.7333333333333333,0.3076923076923077,0.3,0.3684210526315789,1630699.0,MarJon Beauchamp,,F,0.9,provided_list,25.0,156.0,,,,,,,,,,,,,,
,,,,1630700,,,,,,1630700.0,Dyson Daniels,ATL,923.0,0.3445287107258938,0.3737811484290357,0.0270855904658721,0.0617551462621885,0.1863488624052004,0.2481040086673889,0.7183098591549296,0.6540880503144654,0.28,0.4385964912280701,0.3197674418604651,1630700.0,Dyson Daniels,,G,2.5,provided_list,22.0,2571.0,,,,,,,,,,,,,,
,,,,1630702,,,,,,1630702.0,Jaden Hardy,DAL,414.0,0.1884057971014492,0.214975845410628,0.1207729468599033,0.1183574879227053,0.3550724637681159,0.4734299516908212,0.4033816425120773,0.5641025641025641,0.32,0.3877551020408163,0.3877551020408163,1630702.0,Jaden Hardy,,G,1.1,provided_list,23.0,907.0,,,,,,,,,,,,,,
,,,,1630703,,,,,,1630703.0,Scoot Henderson,POR,685.0,0.3007299270072993,0.1722627737226277,0.0934306569343065,0.0656934306569343,0.362043795620438,0.4277372262773722,0.472992700729927,0.5533980582524272,0.375,0.4,0.3467741935483871,1630703.0,Scoot Henderson,,G,2.0,provided_list,21.0,1759.0,,,,,,,,,,,,,,
,,,,1630811,,,,,,1630811.0,Keaton Wallace,ATL,162.0,0.0987654320987654,0.2839506172839506,0.1111111111111111,0.0617283950617283,0.4382716049382716,0.5,0.382716049382716,0.5625,0.2222222222222222,0.4,0.323943661971831,1630811.0,Keaton Wallace,,G,5.5,provided_list,26.0,501.0,,,,,,,,,,,,,,
,,,,1631093,,,,,,1631093.0,Jaden Ivey,DET,413.0,0.3171912832929782,0.2130750605326876,0.0968523002421307,0.0799031476997578,0.2857142857142857,0.3656174334140435,0.5302663438256658,0.5954198473282443,0.35,0.3636363636363636,0.4322033898305085,1631093.0,Jaden Ivey,,G,0.9,provided_list,23.0,898.0,,,,,,,,,,,,,,
,,,,1631094,,,,,,1631094.0,Paolo Banchero,ORL,911.0,0.265642151481888,0.1964873765093304,0.239297475301866,0.0285400658616904,0.2645444566410538,0.2930845225027442,0.4621295279912184,0.6611570247933884,0.4174311926605504,0.2692307692307692,0.3319502074688796,1631094.0,Paolo Banchero,,F,2.8,provided_list,23.0,1582.0,,,,,,,,,,,,,,
,,,,1631095,,,,,,1631095.0,Jabari Smith Jr.,HOU,566.0,0.2190812720848056,0.1590106007067137,0.1325088339222614,0.1148409893992932,0.3745583038869258,0.489399293286219,0.3780918727915194,0.6451612903225806,0.36,0.3538461538461538,0.3537735849056603,1631095.0,Jabari Smith Jr.,,F,5.1,provided_list,22.0,1716.0,,,,,,,,,,,,,,
,,,,1631096,,,,,,1631096.0,Chet Holmgren,OKC,341.0,0.3577712609970674,0.2228739002932551,0.0791788856304985,0.0586510263929618,0.2785923753665689,0.3372434017595307,0.5806451612903226,0.7213114754098361,0.2962962962962963,0.45,0.3684210526315789,1631096.0,Chet Holmgren,,C-F,7.5,provided_list,23.0,877.0,,,,,,,,,,,,,,
,,,,1631097,,,,,,1631097.0,Bennedict Mathurin,IND,853.0,0.3446658851113716,0.1899179366940211,0.1277842907385697,0.0527549824150058,0.2813599062133646,0.3341148886283704,0.5345838218053928,0.6156462585034014,0.3669724770642202,0.4,0.3333333333333333,1631097.0,Bennedict Mathurin,,G-F,2.2,provided_list,23.0,2149.0,,,,,,,,,,,,,,
,,,,1631099,,,,,,1631099.0,Keegan Murray,SAC,820.0,0.1890243902439024,0.1853658536585365,0.0780487804878048,0.1646341463414634,0.3817073170731707,0.5463414634146342,0.374390243902439,0.7741935483870968,0.375,0.3777777777777777,0.329073482428115,1631099.0,Keegan Murray,,F,6.3,provided_list,25.0,2610.0,,,,,,,,,,,,,,
,,,,1631101,,,,,,1631101.0,Shaedon Sharpe,POR,1104.0,0.266304347826087,0.1485507246376811,0.1576086956521739,0.0760869565217391,0.3478260869565217,0.4239130434782608,0.4148550724637681,0.7108843537414966,0.4597701149425287,0.3571428571428571,0.3046875,1631101.0,Shaedon Sharpe,,G,2.0,provided_list,22.0,2252.0,,,,,,,,,,,,,,
,,,,1631102,,,,,,1631102.0,TyTy Washington Jr.,PHX,45.0,0.0222222222222222,0.3111111111111111,0.2,0.1777777777777777,0.2888888888888888,0.4666666666666667,0.3333333333333333,1.0,0.3333333333333333,0.25,0.1538461538461538,1631102.0,TyTy Washington Jr.,,G,0.2,provided_list,24.0,118.0,,,,,,,,,,,,,,
,,,,1631103,,,,,,1631103.0,Malaki Branham,SAS,190.0,0.2210526315789473,0.2052631578947368,0.131578947368421,0.0894736842105263,0.3526315789473684,0.4421052631578947,0.4263157894736842,0.7619047619047619,0.32,0.4705882352941176,0.3880597014925373,1631103.0,Malaki Branham,,F,5.2,provided_list,22.0,427.0,,,,,,,,,,,,,,
,,,,1631104,,,,,,1631104.0,Blake Wesley,SAS,186.0,0.489247311827957,0.1236559139784946,0.075268817204301,0.1129032258064516,0.1989247311827957,0.3118279569892473,0.6129032258064516,0.5934065934065934,0.1428571428571428,0.3333333333333333,0.2702702702702703,1631104.0,Blake Wesley,,G,0.7,provided_list,22.0,683.0,,,,,,,,,,,,,,
,,,,1631105,,,,,,1631105.0,Jalen Duren,DET,546.0,0.7948717948717948,0.1996336996336996,0.0054945054945054,0.0,0.0,0.0,0.9945054945054944,0.728110599078341,1.0,0.0,0.0,1631105.0,Jalen Duren,,C,6.7,provided_list,22.0,2034.0,,,,,,,,,,,,,,
,,,,1631106,,,,,,1631106.0,Tari Eason,HOU,559.0,0.4311270125223613,0.1932021466905187,0.0465116279069767,0.1270125223613595,0.2003577817531306,0.3273703041144901,0.6243291592128801,0.6680497925311203,0.3076923076923077,0.3661971830985915,0.3303571428571428,1631106.0,Tari Eason,,F,3.1,provided_list,24.0,1420.0,,,,,,,,,,,,,,
,,,,1631107,,,,,,1631107.0,Nikola Jović,MIA,377.0,0.2360742705570291,0.1591511936339522,0.0477453580901856,0.2122015915119363,0.3448275862068966,0.5570291777188329,0.3952254641909814,0.6853932584269663,0.3888888888888889,0.475,0.3076923076923077,1631107.0,Nikola Jović,,F,9.5,provided_list,22.0,1156.0,,,,,,,,,,,,,,
,,,,1631108,,,,,,1631108.0,Max Christie,DAL,590.0,0.1864406779661017,0.1796610169491525,0.1016949152542373,0.1983050847457627,0.3305084745762712,0.5288135593220339,0.3661016949152542,0.7454545454545455,0.35,0.3846153846153846,0.358974358974359,1631108.0,Max Christie,,G,3.6,provided_list,22.0,2127.0,,,,,,,,,,,,,,
,,,,1631109,,,,,,1631109.0,Mark Williams,CHA,447.0,0.6756152125279642,0.29082774049217,0.0246085011185682,0.0022371364653243,0.0067114093959731,0.0089485458612975,0.9664429530201344,0.7119205298013245,0.5454545454545454,0.0,0.0,1631109.0,Mark Williams,,C,4.0,provided_list,24.0,1171.0,,,,,,,,,,,,,,
,,,,1631110,,,,,,1631110.0,Jeremy Sochan,SAS,469.0,0.6204690831556503,0.1513859275053305,0.0341151385927505,0.0810234541577825,0.1130063965884861,0.1940298507462686,0.7718550106609808,0.6804123711340206,0.1875,0.2894736842105263,0.320754716981132,1631110.0,Jeremy Sochan,,F,3.0,provided_list,22.0,1364.0,,,,,,,,,,,,,,
,,,,1631111,,,,,,1631111.0,Wendell Moore Jr.,CHA,126.0,0.4285714285714285,0.1587301587301587,0.0873015873015873,0.1746031746031746,0.1507936507936507,0.3253968253968254,0.5873015873015873,0.6111111111111112,0.3636363636363636,0.4090909090909091,0.2631578947368421,1631111.0,Wendell Moore Jr.,,G,3.1,provided_list,24.0,499.0,,,,,,,,,,,,,,
,,,,1631114,,,,,,1631114.0,Jalen Williams,OKC,1168.0,0.2517123287671233,0.2782534246575342,0.1789383561643835,0.0299657534246575,0.2611301369863014,0.2910958904109589,0.5299657534246576,0.6632653061224489,0.4593301435406698,0.3714285714285714,0.3639344262295082,1631114.0,Jalen Williams,,G-F,8.4,provided_list,24.0,2237.0,,,,,,,,,,,,,,
,,,,1631116,,,,,,1631116.0,Patrick Baldwin Jr.,LAC,35.0,0.2857142857142857,0.0571428571428571,0.0,0.1142857142857142,0.5428571428571428,0.6571428571428571,0.3428571428571428,0.6,0.0,0.75,0.5263157894736842,1631116.0,Patrick Baldwin Jr.,,F,5.0,default_5.0,,,,,,,,,,,,,,,,
,,,,1631117,,,,,,1631117.0,Walker Kessler,UTA,419.0,0.7684964200477327,0.1455847255369928,0.0047732696897374,0.0190930787589498,0.0596658711217183,0.0787589498806682,0.9140811455847256,0.7360248447204969,0.0,0.5,0.08,1631117.0,Walker Kessler,,C,1.1,provided_list,24.0,1740.0,,,,,,,,,,,,,,
,,,,1631119,,,,,,1631119.0,Jaylin Williams,OKC,221.0,0.1764705882352941,0.0769230769230769,0.0542986425339366,0.1040723981900452,0.583710407239819,0.6877828054298643,0.253393665158371,0.6410256410256411,0.3333333333333333,0.6086956521739131,0.3643410852713178,1631119.0,Jaylin Williams,,F,9.4,provided_list,23.0,784.0,,,,,,,,,,,,,,
,,,,1631120,,,,,,1631120.0,JD Davison,BOS,34.0,0.1764705882352941,0.1764705882352941,0.1176470588235294,0.088235294117647,0.4411764705882353,0.5294117647058824,0.3529411764705882,0.6666666666666666,0.0,0.3333333333333333,0.2,1631120.0,JD Davison,,G,5.0,default_5.0,,,,,,,,,,,,,,,,
,,,,1631121,,,,,,1631121.0,Bryce McGowens,POR,14.0,0.1428571428571428,0.5,0.0714285714285714,0.0714285714285714,0.2142857142857142,0.2857142857142857,0.6428571428571429,1.0,0.0,0.0,0.0,1631121.0,Bryce McGowens,,G,5.0,default_5.0,,,,,,,,,,,,,,,,
,,,,1631123,,,,,,1631123.0,Jamaree Bouyea,MIL,12.0,0.3333333333333333,0.25,0.0,0.0,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.75,0.0,0.0,0.2,1631123.0,Jamaree Bouyea,,G,5.0,default_5.0,,,,,,,,,,,,,,,,
,,,,1631124,,,,,,1631124.0,Julian Strawther,DEN,486.0,0.1831275720164609,0.2139917695473251,0.0493827160493827,0.0864197530864197,0.4670781893004115,0.5534979423868313,0.397119341563786,0.651685393258427,0.4166666666666667,0.5,0.3215859030837004,1631124.0,Julian Strawther,,G,0.8,provided_list,23.0,1384.0,,,,,,,,,,,,,,
,,,,1631127,,,,,,1631127.0,Harrison Ingram,SAS,4.0,0.25,0.25,0.25,0.0,0.25,0.25,0.5,1.0,0.0,0.0,0.0,1631127.0,Harrison Ingram,,F,5.0,default_5.0,,,,,,,,,,,,,,,,
,,,,1631128,,,,,,1631128.0,Christian Braun,DEN,821.0,0.5213154689403167,0.1583434835566382,0.0475030450669914,0.0901339829476248,0.1814859926918392,0.271619975639464,0.679658952496955,0.7149532710280374,0.4102564102564102,0.3513513513513513,0.4228187919463087,1631128.0,Christian Braun,,G,5.6,provided_list,24.0,2675.0,,,,,,,,,,,,,,
