team,player_name,player_id,position,name_key,unnamed:_0,year,player,height,weight,position_bsp,bsparq,nba_pct
Minnesota Timberwolves,Naz Reid,1629675,C-F,naz reid,390.0,2019.0,Naz Reid,6' 8.75'',255.8,BIG,88.94,47.00%
Minnesota Timberwolves,Tristen Newton,1641803,G,tristen newton,144.0,2024.0,Tristen Newton,6' 3.25'',191.8,PG,69.94,14.30%
Minnesota Timberwolves,Jesse Edwards,1642399,C,jesse edwards,109.0,2024.0,Jesse Edwards,6' 11.50'',236.0,BIG,94.12,72.50%
Minnesota Timberwolves,Jaylen Clark,1641740,G,jaylen clark,,,,,,,,
Minnesota Timberwolves,Rudy Gobert,203497,C,rudy gobert,688.0,2013.0,Rudy Gobert,7' 0.5'',237.6,BIG,81.6,15.20%
Minnesota Timberwolves,Julius Randle,203944,F-C,julius randle,627.0,2014.0,Julius Randle,6' 7.75'',249.7,BIG,94.81,75.50%
Minnesota Timberwolves,Leonard Miller,1631159,F,leonard miller,186.0,2023.0,Leonard Miller,6' 9.25'',212.8,BIG,90.1,53.10%
Minnesota Timberwolves,Leonard Miller,1631159,F,leonard miller,240.0,2022.0,Leonard Miller,6' 8.50'',211.0,WING,85.32,58.50%
Minnesota Timberwolves,Luka Garza,1630568,C,luka garza,290.0,2021.0,Luka Garza,6'10.0'',242.8,BIG,80.55,12.20%
Minnesota Timberwolves,Bones Hyland,1630538,G,bones hyland,,,,,,,,
Brooklyn Nets,Dariq Whitehead,1641727,G-F,dariq whitehead,,,,,,,,
Brooklyn Nets,D'Angelo Russell,1626156,G,d angelo russell,,,,,,,,
Brooklyn Nets,Cameron Johnson,1629661,F,cameron johnson,353.0,2019.0,Cameron Johnson,6' 7'',205.2,WING,84.54,54.40%
Brooklyn Nets,Reece Beekman,1641736,G,reece beekman,134.0,2024.0,Reece Beekman,6' 1.25'',196.4,PG,80.96,75.10%
Brooklyn Nets,Reece Beekman,1641736,G,reece beekman,195.0,2023.0,Reece Beekman,6' 1.50'',190.6,PG,80.12,70.70%
Brooklyn Nets,Ziaire Williams,1630533,F,ziaire williams,312.0,2021.0,Ziaire Williams,6'8.25'',188.4,WING,85.88,61.40%
Brooklyn Nets,Trendon Watford,1630570,G-F,trendon watford,309.0,2021.0,Trendon Watford,6'7.5'',237.4,BIG,88.73,46.00%
Brooklyn Nets,Tyson Etienne,1630623,G,tyson etienne,,,,,,,,
Brooklyn Nets,Tosan Evbuomwan,1641787,F,tosan evbuomwan,,,,,,,,
Brooklyn Nets,Tyrese Martin,1631213,F,tyrese martin,,,,,,,,
Brooklyn Nets,De'Anthony Melton,1629001,G,de anthony melton,,,,,,,,
Brooklyn Nets,Day'Ron Sharpe,1630549,C,day ron sharpe,,,,,,,,
Brooklyn Nets,Noah Clowney,1641730,F-C,noah clowney,,,,,,,,
Brooklyn Nets,Jalen Wilson,1630592,F,jalen wilson,176.0,2023.0,Jalen Wilson,6' 5.50'',230.2,WING,94.72,92.80%
Brooklyn Nets,Cam Thomas,1630560,G,cam thomas,,,,,,,,
Brooklyn Nets,Drew Timme,1631166,F,drew timme,167.0,2023.0,Drew Timme,6' 8.75'',243.2,BIG,85.5,30.10%
Brooklyn Nets,Drew Timme,1631166,F,drew timme,219.0,2022.0,Drew Timme,6' 8.25'',231.6,BIG,81.28,14.20%
Brooklyn Nets,Maxwell Lewis,1641721,F,maxwell lewis,188.0,2023.0,Maxwell Lewis,6' 6.25'',207.2,WING,89.37,77.40%
Brooklyn Nets,Nic Claxton,1629651,C,nic claxton,,,,,,,,
Brooklyn Nets,Keon Johnson,1630553,G,keon johnson,288.0,2021.0,Keon Johnson,6'3.5'',184.8,WING,98.48,97.50%
New York Knicks,P.J. Tucker,200782,F,p j tucker,,,,,,,,
New York Knicks,Delon Wright,1626153,G,delon wright,569.0,2015.0,Delon Wright,6' 4.25'',181.4,PG,75.33,41.50%
New York Knicks,MarJon Beauchamp,1630699,F,marjon beauchamp,,,,,,,,
New York Knicks,Cameron Payne,1626166,G,cameron payne,564.0,2015.0,Cameron Payne,6' 0.75'',182.8,PG,76.32,47.70%
New York Knicks,Miles McBride,1630540,G,miles mcbride,297.0,2021.0,Miles McBride,6'1.0'',195.2,PG,82.56,82.40%
New York Knicks,Josh Hart,1628404,G,josh hart,487.0,2017.0,Josh Hart,6' 3.75'',209.2,WING,79.66,29.60%
New York Knicks,Josh Hart,1628404,G,josh hart,534.0,2016.0,Josh Hart,6' 4'',203.6,WING,82.15,41.80%
New York Knicks,Pacôme Dadiet,1642359,F,pacome dadiet,129.0,2024.0,Pacome Dadiet,6' 7.75'',216.8,WING,85.07,57.20%
New York Knicks,Precious Achiuwa,1630173,F,precious achiuwa,,,,,,,,
New York Knicks,OG Anunoby,1628384,F-G,og anunoby,,,,,,,,
New York Knicks,Kevin McCullar Jr.,1641755,G,kevin mccullar jr,,,,,,,,
New York Knicks,Jalen Brunson,1628973,G,jalen brunson,430.0,2018.0,Jalen Brunson,6' 1'',198.4,PG,79.59,67.70%
New York Knicks,Tyler Kolek,1642278,G,tyler kolek,145.0,2024.0,Tyler Kolek,6' 1.25'',196.6,PG,75.1,40.10%
New York Knicks,Mitchell Robinson,1629011,C-F,mitchell robinson,,,,,,,,
New York Knicks,Mikal Bridges,1628969,G-F,mikal bridges,,,,,,,,
New York Knicks,Anton Watson,1641817,F,anton watson,,,,,,,,
New York Knicks,Karl-Anthony Towns,1626157,C-F,karl anthony towns,,,,,,,,
New York Knicks,Landry Shamet,1629013,G,landry shamet,443.0,2018.0,Landry Shamet,6' 4'',188.6,PG,80.41,72.30%
New York Knicks,Ariel Hukporti,1630574,C,ariel hukporti,261.0,2021.0,Ariel Hukporti,6'10.75'',246.0,BIG,82.63,18.50%
Orlando Magic,Anthony Black,1641710,G,anthony black,155.0,2023.0,Anthony Black,6' 5.75'',210.0,PG,89.32,97.70%
Orlando Magic,Jonathan Isaac,1628371,F,jonathan isaac,,,,,,,,
Orlando Magic,Caleb Houstan,1631216,G,caleb houstan,,,,,,,,
Orlando Magic,Desmond Bane,1630217,G,desmond bane,,,,,,,,
Orlando Magic,Jalen Suggs,1630591,G,jalen suggs,,,,,,,,
Orlando Magic,Paolo Banchero,1631094,F,paolo banchero,,,,,,,,
Orlando Magic,Mac McClung,1630644,G,mac mcclung,,,,,,,,
Orlando Magic,Cory Joseph,202709,G,cory joseph,761.0,2011.0,Cory Joseph,6' 2'',186.2,PG,73.18,29.00%
Orlando Magic,Trevelin Queen,1630243,G,trevelin queen,,,,,,,,
Orlando Magic,Jett Howard,1641724,G,jett howard,,,,,,,,
Orlando Magic,Gary Harris,203914,G,gary harris,,,,,,,,
Orlando Magic,Moritz Wagner,1629021,F-C,moritz wagner,447.0,2018.0,Moritz Wagner,6' 10.5'',241.4,BIG,87.5,39.70%
Orlando Magic,Moritz Wagner,1629021,F-C,moritz wagner,497.0,2017.0,Moritz Wagner,6' 10'',231.2,BIG,81.16,13.90%
Orlando Magic,Franz Wagner,1630532,F,franz wagner,,,,,,,,
Orlando Magic,Tristan da Silva,1641783,F,tristan da silva,143.0,2024.0,Tristan Da Silva,6' 8.25'',216.8,BIG,83.86,23.10%
Orlando Magic,Wendell Carter Jr.,1628976,C-F,wendell carter jr,,,,,,,,
Orlando Magic,Goga Bitadze,1629048,C-F,goga bitadze,,,,,,,,
Orlando Magic,Ethan Thompson,1630679,G,ethan thompson,,,,,,,,
Indiana Pacers,Tyrese Haliburton,1630169,G,tyrese haliburton,,,,,,,,
Indiana Pacers,Bennedict Mathurin,1631097,G-F,bennedict mathurin,,,,,,,,
Indiana Pacers,Obi Toppin,1630167,F,obi toppin,,,,,,,,
Indiana Pacers,Andrew Nembhard,1629614,G-F,andrew nembhard,210.0,2022.0,Andrew Nembhard,6' 3.00'',195.6,PG,73.89,32.90%
Indiana Pacers,Thomas Bryant,1628418,C-F,thomas bryant,508.0,2017.0,Thomas Bryant,6' 9.5'',247.8,BIG,85.56,30.40%
Indiana Pacers,Jarace Walker,1641716,F,jarace walker,177.0,2023.0,Jarace Walker,6' 6.50'',248.6,BIG,108.14,99.20%
Indiana Pacers,Enrique Freeman,1642402,F,enrique freeman,95.0,2024.0,Enrique Freeman,6' 7.25'',212.0,BIG,86.65,35.50%
Indiana Pacers,T.J. McConnell,204456,G,t j mcconnell,,,,,,,,
Indiana Pacers,RayJ Dennis,1642484,G,rayj dennis,,,,,,,,
Indiana Pacers,Johnny Furphy,1642277,G,johnny furphy,110.0,2024.0,Johnny Furphy,6' 7.50'',188.8,WING,70.04,3.50%
Indiana Pacers,Tony Bradley,1628396,C-F,tony bradley,510.0,2017.0,Tony Bradley,6' 9.25'',248.8,BIG,83.26,20.80%
Indiana Pacers,James Johnson,201949,F,james johnson,867.0,2009.0,James Johnson,6' 7'',257.2,COMBO F,100.89,96.90%
Indiana Pacers,Isaiah Jackson,1630543,F,isaiah jackson,,,,,,,,
Indiana Pacers,Aaron Nesmith,1630174,G-F,aaron nesmith,,,,,,,,
Indiana Pacers,Ben Sheppard,1641767,G,ben sheppard,158.0,2023.0,Ben Sheppard,6' 5.25'',194.6,WING,79.32,28.00%
Indiana Pacers,Quenton Jackson,1631245,G,quenton jackson,,,,,,,,
Indiana Pacers,Myles Turner,1626167,C-F,myles turner,,,,,,,,
Indiana Pacers,Pascal Siakam,1627783,F,pascal siakam,547.0,2016.0,Pascal Siakam,6' 8.25'',226.6,BIG,91.29,59.20%
Philadelphia 76ers,Tyrese Maxey,1630178,G,tyrese maxey,,,,,,,,
Philadelphia 76ers,Andre Drummond,203083,C,andre drummond,701.0,2012.0,Andre Drummond,6' 9.75'',278.6,BIG,110.34,99.70%
Philadelphia 76ers,Quentin Grimes,1629656,G,quentin grimes,302.0,2021.0,Quentin Grimes,6'4.0'',205.0,WING,84.62,54.90%
Philadelphia 76ers,Quentin Grimes,1629656,G,quentin grimes,394.0,2019.0,Quentin Grimes,6' 4'',209.6,WING,79.78,30.10%
Philadelphia 76ers,Kyle Lowry,200768,G,kyle lowry,,,,,,,,
Philadelphia 76ers,Paul George,202331,F,paul george,,,,,,,,
Philadelphia 76ers,Kelly Oubre Jr.,1626162,F-G,kelly oubre jr,,,,,,,,
Philadelphia 76ers,Jeff Dowtin Jr.,1630288,G,jeff dowtin jr,,,,,,,,
Philadelphia 76ers,Jared Butler,1630215,G,jared butler,,,,,,,,
Philadelphia 76ers,Ricky Council IV,1641741,G,ricky council iv,196.0,2023.0,Ricky Council IV,6' 5.00'',208.0,WING,85.55,59.70%
Philadelphia 76ers,Lonnie Walker IV,1629022,G-F,lonnie walker iv,,,,,,,,
Philadelphia 76ers,Jalen Hood-Schifino,1641720,G,jalen hood schifino,,,,,,,,
Philadelphia 76ers,Justin Edwards,1642348,F,justin edwards,114.0,2024.0,Justin Edwards,6' 6.00'',209.4,WING,80.62,34.10%
Philadelphia 76ers,Jared McCain,1642272,G,jared mccain,105.0,2024.0,Jared McCain,6' 2.00'',203.2,WING,73.93,9.70%
Philadelphia 76ers,Joel Embiid,203954,C-F,joel embiid,,,,,,,,
Philadelphia 76ers,Eric Gordon,201569,G,eric gordon,913.0,2008.0,Eric Gordon,6' 2'',222.0,WING,93.27,89.80%
Philadelphia 76ers,Guerschon Yabusele,1627824,F,guerschon yabusele,,,,,,,,
Philadelphia 76ers,Adem Bona,1641737,F,adem bona,74.0,2024.0,Adem Bona,6' 8.25'',243.2,BIG,107.43,99.00%
Philadelphia 76ers,Alex Reese,1642024,F-C,alex reese,,,,,,,,
Phoenix Suns,Royce O'Neale,1626220,F,royce o neale,,,,,,,,
Phoenix Suns,Ryan Dunn,1642346,F,ryan dunn,137.0,2024.0,Ryan Dunn,6' 6.25'',213.6,BIG,90.38,54.50%
Phoenix Suns,Devin Booker,1626164,G,devin booker,570.0,2015.0,Devin Booker,6' 4.5'',205.8,WING,78.69,25.30%
Phoenix Suns,Nick Richards,1630208,C,nick richards,335.0,2020.0,Nick Richards,6'10.50'',241.6,BIG,94.74,75.20%
Phoenix Suns,Bradley Beal,203078,G,bradley beal,706.0,2012.0,Bradley Beal,6' 3.25'',201.8,WING,88.65,74.50%
Phoenix Suns,Oso Ighodaro,1642345,F,oso ighodaro,128.0,2024.0,Oso Ighodaro,6' 9.50'',222.0,BIG,99.74,90.80%
Phoenix Suns,Grayson Allen,1628960,G,grayson allen,427.0,2018.0,Grayson Allen,6' 3'',198.0,WING,86.39,64.00%
Phoenix Suns,Damion Lee,1627814,G-F,damion lee,,,,,,,,
Phoenix Suns,Bol Bol,1629626,C-F,bol bol,,,,,,,,
Phoenix Suns,Collin Gillespie,1631221,G,collin gillespie,215.0,2022.0,Collin Gillespie,6' 1.50'',195.8,PG,73.94,33.20%
Phoenix Suns,TyTy Washington Jr.,1631102,G,tyty washington jr,,,,,,,,
Phoenix Suns,Jalen Bridges,1641779,F,jalen bridges,102.0,2024.0,Jalen Bridges,6' 6.75'',213.4,WING,75.49,13.80%
Phoenix Suns,Cody Martin,1628998,F,cody martin,357.0,2019.0,Cody Martin,6' 4.75'',192.2,COMBO G,75.71,30.10%
Phoenix Suns,Cody Martin,1628998,F,cody martin,420.0,2018.0,Cody Martin,6' 4.75'',188.6,WING,76.6,17.30%
Phoenix Suns,Vasilije Micic,203995,G,vasilije micic,,,,,,,,
Phoenix Suns,Tyus Jones,1626145,G,tyus jones,599.0,2015.0,Tyus Jones,6' 0.5'',184.6,PG,70.83,17.70%
Phoenix Suns,Mason Plumlee,203486,F-C,mason plumlee,676.0,2013.0,Mason Plumlee,6' 11.25'',238.2,BIG,94.91,75.90%
Phoenix Suns,Monté Morris,1628420,G,monte morris,496.0,2017.0,Monte Morris,6' 1.25'',175.2,PG,70.9,18.00%
Phoenix Suns,Kevin Durant,201142,F,kevin durant,1008.0,2007.0,Kevin Durant,6' 9'',215.0,COMBO F,77.99,10.00%
Portland Trail Blazers,Scoot Henderson,1630703,G,scoot henderson,,,,,,,,
Portland Trail Blazers,Anfernee Simons,1629014,G,anfernee simons,410.0,2018.0,Anfernee Simons,6' 2.25'',183.2,COMBO G,80.5,53.70%
Portland Trail Blazers,Deandre Ayton,1629028,C,deandre ayton,,,,,,,,
Portland Trail Blazers,Matisse Thybulle,1629680,G-F,matisse thybulle,,,,,,,,
Portland Trail Blazers,Dalano Banton,1630625,F,dalano banton,,,,,,,,
Portland Trail Blazers,Deni Avdija,1630166,F,deni avdija,,,,,,,,
Portland Trail Blazers,Jerami Grant,203924,F,jerami grant,,,,,,,,
Portland Trail Blazers,Justin Minaya,1631303,F,justin minaya,,,,,,,,
Portland Trail Blazers,Bryce McGowens,1631121,G,bryce mcgowens,212.0,2022.0,Bryce McGowens,6' 5.25'',181.2,WING,75.29,13.20%
Portland Trail Blazers,Shaedon Sharpe,1631101,G,shaedon sharpe,,,,,,,,
Portland Trail Blazers,Rayan Rupert,1641712,G-F,rayan rupert,194.0,2023.0,Rayan Rupert,6' 6.00'',193.2,WING,74.99,12.40%
Portland Trail Blazers,Donovan Clingan,1642270,C,donovan clingan,94.0,2024.0,Donovan Clingan,7' 1.75'',282.0,BIG,94.5,74.20%
Portland Trail Blazers,Kris Murray,1631200,F,kris murray,185.0,2023.0,Kris Murray,6' 7.75'',212.8,BIG,84.85,27.20%
Portland Trail Blazers,Sidy Cissoko,1631321,G,sidy cissoko,199.0,2023.0,Sidy Cissoko,6' 5.50'',223.8,WING,90.48,81.60%
Portland Trail Blazers,Duop Reath,1641871,C,duop reath,,,,,,,,
Portland Trail Blazers,Toumani Camara,1641739,F,toumani camara,203.0,2023.0,Toumani Camara,6' 7.00'',220.4,BIG,84.95,27.70%
Portland Trail Blazers,Jabari Walker,1631133,F,jabari walker,226.0,2022.0,Jabari Walker,6' 6.75'',213.8,BIG,85.17,28.60%
Portland Trail Blazers,Robert Williams III,1629057,C-F,robert williams iii,,,,,,,,
Sacramento Kings,Malik Monk,1628370,G,malik monk,,,,,,,,
Sacramento Kings,Terence Davis,1629056,G,terence davis,402.0,2019.0,Terence Davis,6' 3'',192.4,WING,78.72,25.40%
Sacramento Kings,Isaac Jones,1642403,F,isaac jones,98.0,2024.0,Isaac Jones,6' 7.75'',235.0,BIG,90.38,54.50%
Sacramento Kings,Doug McDermott,203926,F,doug mcdermott,614.0,2014.0,Doug McDermott,6' 6.25'',218.0,WING,84.32,53.30%
Sacramento Kings,Zach LaVine,203897,G,zach lavine,648.0,2014.0,Zach LaVine,6' 4.5'',180.9,PG,82.42,81.80%
Sacramento Kings,DeMar DeRozan,201942,G-F,demar derozan,859.0,2009.0,DeMar DeRozan,6' 5.5'',211.2,WING,83.39,48.40%
Sacramento Kings,Domantas Sabonis,1627734,F-C,domantas sabonis,,,,,,,,
Sacramento Kings,Keegan Murray,1631099,F,keegan murray,,,,,,,,
Sacramento Kings,Mason Jones,1630222,G,mason jones,332.0,2020.0,Mason Jones,6'3.75'',207.2,WING,71.85,5.80%
Sacramento Kings,Jonas Valančiūnas,202685,C,jonas valanciunas,,,,,,,,
Sacramento Kings,Markelle Fultz,1628365,G,markelle fultz,,,,,,,,
Sacramento Kings,Devin Carter,1642269,G,devin carter,92.0,2024.0,Devin Carter,6' 2.25'',193.0,WING,89.51,78.00%
Sacramento Kings,Keon Ellis,1631165,G,keon ellis,238.0,2022.0,Keon Ellis,6' 3.50'',167.4,WING,68.69,2.30%
Sacramento Kings,Isaiah Crawford,1642384,F,isaiah crawford,,,,,,,,
Sacramento Kings,Jake LaRavia,1631222,F,jake laravia,227.0,2022.0,Jake LaRavia,6' 6.75'',227.2,BIG,84.71,26.60%
Sacramento Kings,Trey Lyles,1626168,F,trey lyles,,,,,,,,
Sacramento Kings,Jae Crowder,203109,F,jae crowder,719.0,2012.0,Jae Crowder,6' 4.75'',241.2,WING,97.1,96.20%
San Antonio Spurs,Keldon Johnson,1629640,F-G,keldon johnson,,,,,,,,
San Antonio Spurs,Victor Wembanyama,1641705,F-C,victor wembanyama,,,,,,,,
San Antonio Spurs,Chris Paul,101108,G,chris paul,1124.0,2005.0,Chris Paul,5' 11.75'',178.0,PG,78.83,63.30%
San Antonio Spurs,De'Aaron Fox,1628368,G,de aaron fox,,,,,,,,
San Antonio Spurs,Stephon Castle,1642264,G,stephon castle,138.0,2024.0,Stephon Castle,6' 5.50'',210.0,WING,81.97,40.90%
San Antonio Spurs,David Duke Jr.,1630561,G,david duke jr,268.0,2021.0,David Duke Jr.,6'4.25'',203.6,WING,83.21,47.40%
San Antonio Spurs,Jeremy Sochan,1631110,F,jeremy sochan,,,,,,,,
San Antonio Spurs,Jordan McLaughlin,1629162,G,jordan mclaughlin,,,,,,,,
San Antonio Spurs,Blake Wesley,1631104,G,blake wesley,211.0,2022.0,Blake Wesley,6' 3.00'',187.2,WING,78.11,22.90%
San Antonio Spurs,Bismack Biyombo,202687,C,bismack biyombo,,,,,,,,
San Antonio Spurs,Malaki Branham,1631103,F,malaki branham,241.0,2022.0,Malaki Branham,6' 4.00'',194.8,WING,78.43,24.20%
San Antonio Spurs,Devin Vassell,1630170,G-F,devin vassell,,,,,,,,
San Antonio Spurs,Riley Minix,1642434,F,riley minix,,,,,,,,
San Antonio Spurs,Charles Bassey,1629646,C-F,charles bassey,265.0,2021.0,Charles Bassey,6'9.25'',230.2,BIG,98.11,86.80%
San Antonio Spurs,Charles Bassey,1629646,C-F,charles bassey,355.0,2019.0,Charles Bassey,6' 8.75'',239.0,BIG,91.54,60.40%
San Antonio Spurs,Julian Champagnie,1630577,F,julian champagnie,234.0,2022.0,Julian Champagnie,6' 6.25'',212.4,WING,82.7,44.70%
San Antonio Spurs,Julian Champagnie,1630577,F,julian champagnie,286.0,2021.0,Julian Champagnie,6'6.5'',217.4,WING,78.67,25.20%
San Antonio Spurs,Harrison Barnes,203084,F,harrison barnes,715.0,2012.0,Harrison Barnes,6' 7'',227.8,WING,108.67,100.00%
San Antonio Spurs,Sandro Mamukelashvili,1630572,F-C,sandro mamukelashvili,305.0,2021.0,Sandro Mamukelashvili,6'9.0'',239.8,BIG,95.43,77.90%
San Antonio Spurs,Harrison Ingram,1631127,F,harrison ingram,96.0,2024.0,Harrison Ingram,6' 5.25'',233.6,WING,90.0,79.90%
San Antonio Spurs,Harrison Ingram,1631127,F,harrison ingram,223.0,2022.0,Harrison Ingram,6' 5.25'',232.8,WING,90.95,83.20%
Oklahoma City Thunder,Shai Gilgeous-Alexander,1628983,G,shai gilgeous alexander,,,,,,,,
Oklahoma City Thunder,Dillon Jones,1641794,F,dillon jones,93.0,2024.0,Dillon Jones,6' 4.50'',236.8,WING,85.03,57.00%
Oklahoma City Thunder,Luguentz Dort,1629652,G,luguentz dort,383.0,2019.0,Luguentz Dort,6' 2.75'',222.2,PG,94.43,99.80%
Oklahoma City Thunder,Jaylin Williams,1631119,F,jaylin williams,229.0,2022.0,Jaylin Williams,6' 8.75'',236.6,BIG,80.25,11.40%
Oklahoma City Thunder,Chet Holmgren,1631096,C-F,chet holmgren,,,,,,,,
Oklahoma City Thunder,Jalen Williams,1631114,G-F,jalen williams,228.0,2022.0,Jalen Williams,6' 4.50'',209.2,WING,92.12,86.80%
Oklahoma City Thunder,Alex Caruso,1627936,G,alex caruso,,,,,,,,
Oklahoma City Thunder,Isaiah Joe,1630198,G,isaiah joe,,,,,,,,
Oklahoma City Thunder,Ousmane Dieng,1631172,F,ousmane dieng,,,,,,,,
Oklahoma City Thunder,Adam Flagler,1641745,G,adam flagler,151.0,2023.0,Adam Flagler,6' 1.00'',191.8,PG,81.44,77.50%
Oklahoma City Thunder,Branden Carlson,1642382,C,branden carlson,,,,,,,,
Oklahoma City Thunder,Aaron Wiggins,1630598,G,aaron wiggins,259.0,2021.0,Aaron Wiggins,6'4.5'',190.0,WING,77.94,22.20%
Oklahoma City Thunder,Cason Wallace,1641717,G,cason wallace,161.0,2023.0,Cason Wallace,6' 2.50'',195.2,PG,76.66,49.90%
Oklahoma City Thunder,Ajay Mitchell,1642349,G,ajay mitchell,76.0,2024.0,Ajay Mitchell,6' 3.25'',197.0,PG,77.21,53.40%
Oklahoma City Thunder,Kenrich Williams,1629026,G-F,kenrich williams,437.0,2018.0,Kenrich Williams,6' 6'',200.4,WING,78.14,23.00%
Oklahoma City Thunder,Nikola Topić,1642260,G,nikola topic,,,,,,,,
Oklahoma City Thunder,Isaiah Hartenstein,1628392,C-F,isaiah hartenstein,,,,,,,,
Oklahoma City Thunder,Alex Ducas,1642505,G,alex ducas,,,,,,,,
Toronto Raptors,A.J. Lawson,1630639,G,a j lawson,,,,,,,,
Toronto Raptors,Gradey Dick,1641711,G-F,gradey dick,170.0,2023.0,Gradey Dick,6' 6.25'',204.0,WING,81.15,36.70%
Toronto Raptors,Jonathan Mogbo,1642367,F,jonathan mogbo,111.0,2024.0,Jonathan Mogbo,6' 6.25'',217.2,BIG,90.6,55.60%
Toronto Raptors,Brandon Ingram,1627742,F,brandon ingram,,,,,,,,
Toronto Raptors,Scottie Barnes,1630567,F-G,scottie barnes,306.0,2021.0,Scottie Barnes,6'7.0'',225.4,WING,103.29,99.50%
Toronto Raptors,Immanuel Quickley,1630193,G,immanuel quickley,319.0,2020.0,Immanuel Quickley,6'2.00'',185.8,WING,76.69,17.60%
Toronto Raptors,Jared Rhoden,1631197,G,jared rhoden,,,,,,,,
Toronto Raptors,RJ Barrett,1629628,F-G,rj barrett,,,,,,,,
Toronto Raptors,Colin Castleton,1630658,C,colin castleton,,,,,,,,
Toronto Raptors,Ja'Kobe Walter,1642266,G,ja kobe walter,101.0,2024.0,Ja'Kobe Walter,6' 4.25'',197.6,WING,82.23,42.20%
Toronto Raptors,Garrett Temple,202066,G-F,garrett temple,,,,,,,,
Toronto Raptors,Jakob Poeltl,1627751,C,jakob poeltl,,,,,,,,
Toronto Raptors,Ulrich Chomche,1642279,C,ulrich chomche,147.0,2024.0,Ulrich Chomche,6' 10.25'',232.4,BIG,89.61,50.50%
Toronto Raptors,Jamal Shead,1642347,G,jamal shead,103.0,2024.0,Jamal Shead,6' 0.25'',200.8,PG,82.34,81.50%
Toronto Raptors,Chris Boucher,1628449,F,chris boucher,,,,,,,,
Toronto Raptors,Ochai Agbaji,1630534,G,ochai agbaji,247.0,2022.0,Ochai Agbaji,6' 4.50'',216.8,WING,91.56,85.20%
Toronto Raptors,Ochai Agbaji,1630534,G,ochai agbaji,301.0,2021.0,Ochai Agbaji,6'4.5'',214.4,WING,90.82,82.80%
Toronto Raptors,Jamison Battle,1642419,F,jamison battle,,,,,,,,
Utah Jazz,Jordan Clarkson,203903,G,jordan clarkson,625.0,2014.0,Jordan Clarkson,6' 3.25'',186.3,PG,83.35,85.50%
Utah Jazz,Taylor Hendricks,1641707,F,taylor hendricks,200.0,2023.0,Taylor Hendricks,6' 8.25'',213.6,BIG,91.48,60.10%
Utah Jazz,Collin Sexton,1629012,G,collin sexton,,,,,,,,
Utah Jazz,Keyonte George,1641718,G,keyonte george,,,,,,,,
Utah Jazz,Cody Williams,1642262,F,cody williams,87.0,2024.0,Cody Williams,6' 6.50'',178.4,WING,77.03,18.80%
Utah Jazz,Jaden Springer,1630531,G,jaden springer,276.0,2021.0,Jaden Springer,6'3.0'',202.0,WING,91.75,85.70%
Utah Jazz,Isaiah Collier,1642268,G,isaiah collier,99.0,2024.0,Isaiah Collier,6' 2.50'',204.6,PG,83.41,85.70%
Utah Jazz,Elijah Harkless,1641989,G,elijah harkless,,,,,,,,
Utah Jazz,Svi Mykhailiuk,1629004,G-F,svi mykhailiuk,506.0,2017.0,Svi Mykhailiuk,6' 6.5'',219.6,WING,81.47,38.30%
Utah Jazz,John Collins,1628381,F-C,john collins,485.0,2017.0,John Collins,6' 8.25'',225.2,BIG,96.47,81.70%
Utah Jazz,Kyle Filipowski,1642271,C,kyle filipowski,118.0,2024.0,Kyle Filipowski,6' 10.75'',229.8,BIG,84.22,24.60%
Utah Jazz,Lauri Markkanen,1628374,F-C,lauri markkanen,,,,,,,,
Utah Jazz,Walker Kessler,1631117,C,walker kessler,,,,,,,,
Utah Jazz,Micah Potter,1630695,C,micah potter,,,,,,,,
Utah Jazz,Brice Sensabaugh,1641729,F,brice sensabaugh,,,,,,,,
Utah Jazz,Johnny Juzang,1630548,G,johnny juzang,233.0,2022.0,Johnny Juzang,6' 5.25'',208.6,WING,79.35,28.20%
Utah Jazz,Johnny Juzang,1630548,G,johnny juzang,282.0,2021.0,Johnny Juzang,6'5.5'',209.0,WING,86.76,65.80%
Utah Jazz,Oscar Tshiebwe,1631131,F-C,oscar tshiebwe,193.0,2023.0,Oscar Tshiebwe,6' 7.25'',253.6,BIG,97.19,84.10%
Utah Jazz,KJ Martin,1630231,F,kj martin,,,,,,,,
Memphis Grizzlies,Zyon Pullin,1642389,G,zyon pullin,,,,,,,,
Memphis Grizzlies,Jaylen Wells,1642377,F,jaylen wells,107.0,2024.0,Jaylen Wells,6' 6.50'',206.2,WING,78.78,25.70%
Memphis Grizzlies,Scotty Pippen Jr.,1630590,G,scotty pippen jr,253.0,2022.0,Scotty Pippen Jr.,6' 0.00'',180.0,PG,76.81,50.80%
Memphis Grizzlies,Kentavious Caldwell-Pope,203484,G,kentavious caldwell pope,674.0,2013.0,Kentavious Caldwell-Pope,6' 4.5'',203.6,WING,81.1,36.50%
Memphis Grizzlies,Vince Williams Jr.,1631246,G,vince williams jr,,,,,,,,
Memphis Grizzlies,Santi Aldama,1630583,F-C,santi aldama,,,,,,,,
Memphis Grizzlies,Lamar Stevens,1630205,F,lamar stevens,329.0,2020.0,Lamar Stevens,6'5.75'',228.0,COMBO F,102.01,97.80%
Memphis Grizzlies,Luke Kennard,1628379,G,luke kennard,,,,,,,,
Memphis Grizzlies,Ja Morant,1629630,G,ja morant,,,,,,,,
